1,12.285,1342702417,user_group-5,12.258775,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
2,12.286,1342702417,user_group-5,12.257153,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
3,12.286,1342702417,user_group-5,12.267241,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
4,12.286,1342702417,user_group-5,12.262025,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
5,12.286,1342702417,user_group-5,12.265597,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
6,12.287,1342702417,user_group-5,12.266924,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
7,12.287,1342702417,user_group-5,12.259255,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
8,12.289,1342702417,user_group-5,12.280941,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
9,12.289,1342702417,user_group-5,12.265907,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
10,12.289,1342702417,user_group-5,12.264057,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
11,12.285,1342702417,user_group-2,12.254216,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
12,12.285,1342702417,user_group-2,12.255445,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
13,12.285,1342702417,user_group-2,12.257917,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
14,12.285,1342702417,user_group-2,12.267692,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
15,12.286,1342702417,user_group-2,12.260548,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
16,12.286,1342702417,user_group-2,12.257061,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
17,12.286,1342702417,user_group-2,12.279603,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
18,12.286,1342702417,user_group-2,12.267874,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
19,12.286,1342702417,user_group-2,12.255112,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
20,12.287,1342702417,user_group-2,12.267953,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
21,12.285,1342702417,user_group-3,12.257726,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
22,12.285,1342702417,user_group-3,12.261521,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
23,12.285,1342702417,user_group-3,12.262100,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
24,12.285,1342702417,user_group-3,12.260222,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
25,12.285,1342702417,user_group-3,12.257536,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
26,12.286,1342702417,user_group-3,12.268952,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
27,12.286,1342702417,user_group-3,12.280312,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
28,12.286,1342702417,user_group-3,12.265014,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
29,12.288,1342702417,user_group-3,12.266419,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
30,12.285,1342702417,user_group-1,12.282431,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
31,12.286,1342702417,user_group-1,12.253323,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
32,12.286,1342702417,user_group-1,12.266752,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
33,12.286,1342702417,user_group-1,12.264196,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
34,12.286,1342702417,user_group-1,12.255784,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
35,12.286,1342702417,user_group-1,12.257087,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
36,12.286,1342702417,user_group-1,12.258291,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
37,12.286,1342702417,user_group-1,12.261833,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
38,12.287,1342702417,user_group-1,12.255305,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
39,12.287,1342702417,user_group-1,12.253992,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
40,12.285,1342702417,user_group-4,12.261905,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
41,12.285,1342702417,user_group-4,12.276661,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
42,12.285,1342702417,user_group-4,12.256258,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
43,12.285,1342702417,user_group-4,12.261017,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
44,12.286,1342702417,user_group-4,12.266422,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
45,12.286,1342702417,user_group-4,12.261458,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
46,12.286,1342702417,user_group-4,12.259299,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
47,12.286,1342702417,user_group-4,12.255166,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
48,12.287,1342702417,user_group-4,12.254390,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
49,12.287,1342702417,user_group-4,12.257407,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
50,15.481,1342702421,user_group-3,3.189342,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
51,15.482,1342702421,user_group-3,3.191393,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
52,15.477,1342702421,user_group-1,3.187528,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
53,15.479,1342702421,user_group-1,3.190756,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
54,15.483,1342702421,user_group-3,3.188888,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
55,15.480,1342702421,user_group-5,3.189842,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
56,15.482,1342702421,user_group-5,3.188715,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
57,15.477,1342702421,user_group-2,3.183168,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
58,15.479,1342702421,user_group-2,3.187897,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
59,15.481,1342702421,user_group-2,3.188243,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
60,15.482,1342702421,user_group-2,3.190058,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
61,15.483,1342702421,user_group-2,3.192590,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
62,15.483,1342702421,user_group-2,3.195332,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
63,15.483,1342702421,user_group-2,3.188690,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
64,15.484,1342702421,user_group-2,3.197152,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
65,15.486,1342702421,user_group-2,3.196999,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
66,15.482,1342702421,user_group-5,3.192928,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
67,15.483,1342702421,user_group-5,3.190969,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
68,15.483,1342702421,user_group-5,3.188640,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
69,15.483,1342702421,user_group-5,3.196361,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
70,15.482,1342702421,user_group-5,3.194232,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
71,15.483,1342702421,user_group-1,3.188522,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
72,15.483,1342702421,user_group-1,3.189531,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
73,15.483,1342702421,user_group-1,3.191899,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
74,15.483,1342702421,user_group-1,3.190925,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
75,15.484,1342702421,user_group-1,3.193295,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
76,27.693,1342702433,user_group-5,12.210976,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
77,27.694,1342702433,user_group-5,12.209157,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
78,27.693,1342702433,user_group-2,12.208904,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
79,27.693,1342702433,user_group-2,12.207355,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
80,27.693,1342702433,user_group-2,12.210144,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
81,27.693,1342702433,user_group-1,12.208434,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
82,27.694,1342702433,user_group-1,12.208333,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
83,27.694,1342702433,user_group-1,12.209671,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
84,27.694,1342702433,user_group-1,12.210601,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
85,27.696,1342702433,user_group-1,12.212068,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
86,27.694,1342702433,user_group-2,12.210802,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
87,27.693,1342702433,user_group-2,12.209108,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
88,27.696,1342702433,user_group-5,12.210607,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
89,27.697,1342702433,user_group-5,12.212814,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
90,27.698,1342702433,user_group-5,12.214198,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
91,27.699,1342702433,user_group-5,12.212156,HTTPConnectionPool(host='localhost' port=8000): Max retries exceeded with url: /polls/1/,{}
