125,0.660,1342701403,user_group-2,0.006877,,{}
126,0.661,1342701403,user_group-1,0.008861,,{}
127,0.664,1342701403,user_group-1,0.010365,,{}
128,0.664,1342701403,user_group-2,0.009506,,{}
129,0.665,1342701403,user_group-3,0.010024,,{}
130,0.667,1342701403,user_group-3,0.010384,,{}
131,0.669,1342701403,user_group-2,0.011305,,{}
132,0.671,1342701403,user_group-2,0.011550,,{}
133,0.671,1342701403,user_group-1,0.010190,,{}
134,0.673,1342701403,user_group-1,0.009766,,{}
135,0.674,1342701403,user_group-2,0.010084,,{}
136,0.675,1342701403,user_group-3,0.010171,,{}
137,0.678,1342701403,user_group-2,0.008906,,{}
138,0.679,1342701403,user_group-1,0.007961,,{}
139,0.681,1342701403,user_group-3,0.013929,,{}
140,0.682,1342701403,user_group-2,0.010312,,{}
141,0.683,1342701403,user_group-1,0.009628,,{}
142,0.684,1342701403,user_group-2,0.010160,,{}
143,0.687,1342701403,user_group-2,0.008975,,{}
144,0.690,1342701403,user_group-1,0.010504,,{}
145,0.691,1342701403,user_group-2,0.009776,,{}
146,0.693,1342701403,user_group-3,0.017615,,{}
147,0.693,1342701403,user_group-1,0.010224,,{}
148,0.694,1342701403,user_group-2,0.009700,,{}
149,0.695,1342701403,user_group-3,0.013716,,{}
150,0.697,1342701403,user_group-2,0.009886,,{}
151,0.699,1342701403,user_group-1,0.008934,,{}
152,0.700,1342701403,user_group-2,0.008598,,{}
153,0.701,1342701403,user_group-1,0.007720,,{}
154,0.703,1342701403,user_group-2,0.008595,,{}
155,0.703,1342701403,user_group-3,0.009989,,{}
156,0.706,1342701403,user_group-3,0.010171,,{}
157,0.706,1342701403,user_group-1,0.007387,,{}
158,0.708,1342701403,user_group-2,0.007481,,{}
159,0.709,1342701403,user_group-1,0.007909,,{}
160,0.710,1342701403,user_group-2,0.013197,,{}
161,0.712,1342701403,user_group-2,0.009233,,{}
162,0.716,1342701403,user_group-3,0.012614,,{}
163,0.717,1342701403,user_group-3,0.011846,,{}
164,0.723,1342701403,user_group-1,0.016293,,{}
165,0.724,1342701403,user_group-2,0.016618,,{}
166,0.727,1342701403,user_group-2,0.016917,,{}
167,0.726,1342701403,user_group-1,0.016558,,{}
168,0.729,1342701403,user_group-2,0.016436,,{}
169,0.729,1342701403,user_group-3,0.011884,,{}
170,0.732,1342701403,user_group-1,0.009360,,{}
171,0.734,1342701403,user_group-2,0.009241,,{}
172,0.735,1342701403,user_group-1,0.009208,,{}
173,0.736,1342701403,user_group-3,0.006898,,{}
174,0.738,1342701403,user_group-1,0.005321,,{}
175,0.740,1342701403,user_group-2,0.013361,,{}
176,0.744,1342701403,user_group-1,0.008956,,{}
177,0.745,1342701403,user_group-3,0.008867,,{}
178,0.745,1342701403,user_group-2,0.011630,,{}
179,0.746,1342701403,user_group-2,0.016980,,{}
180,0.747,1342701403,user_group-1,0.009872,,{}
181,0.750,1342701403,user_group-2,0.009264,,{}
182,0.751,1342701403,user_group-1,0.007087,,{}
183,0.752,1342701403,user_group-3,0.006860,,{}
184,0.754,1342701403,user_group-2,0.008155,,{}
185,0.756,1342701403,user_group-2,0.010819,,{}
186,0.757,1342701403,user_group-1,0.009030,,{}
187,0.759,1342701403,user_group-2,0.008998,,{}
188,0.760,1342701403,user_group-1,0.008984,,{}
189,0.762,1342701403,user_group-2,0.008303,,{}
190,0.762,1342701403,user_group-3,0.009664,,{}
191,0.764,1342701403,user_group-2,0.007642,,{}
192,0.765,1342701403,user_group-1,0.008401,,{}
193,0.768,1342701403,user_group-2,0.008974,,{}
194,0.769,1342701403,user_group-1,0.008526,,{}
195,0.771,1342701403,user_group-3,0.009009,,{}
196,0.772,1342701403,user_group-2,0.009881,,{}
197,0.774,1342701403,user_group-2,0.010364,,{}
198,0.775,1342701403,user_group-1,0.009815,,{}
199,0.776,1342701403,user_group-2,0.008130,,{}
200,0.778,1342701403,user_group-1,0.009127,,{}
201,0.779,1342701403,user_group-3,0.008188,,{}
202,0.782,1342701403,user_group-2,0.753889,,{}
203,0.783,1342701403,user_group-3,0.757554,,{}
204,0.784,1342701403,user_group-2,0.012198,,{}
205,0.786,1342701403,user_group-2,0.011806,,{}
206,0.786,1342701403,user_group-1,0.011403,,{}
207,0.788,1342701403,user_group-2,0.011836,,{}
208,0.789,1342701403,user_group-3,0.009627,,{}
209,0.790,1342701403,user_group-2,0.008238,,{}
210,0.792,1342701403,user_group-3,0.009135,,{}
211,0.793,1342701403,user_group-2,0.008750,,{}
212,0.796,1342701403,user_group-1,0.009180,,{}
213,0.795,1342701403,user_group-2,0.009294,,{}
214,0.797,1342701403,user_group-2,0.009607,,{}
215,0.799,1342701403,user_group-2,0.009260,,{}
216,0.800,1342701403,user_group-3,0.007875,,{}
217,0.801,1342701403,user_group-3,0.012628,,{}
218,0.802,1342701403,user_group-2,0.008852,,{}
219,0.804,1342701403,user_group-2,0.008675,,{}
220,0.805,1342701403,user_group-1,0.009382,,{}
221,0.806,1342701403,user_group-2,0.008547,,{}
222,0.808,1342701403,user_group-3,0.008444,,{}
223,0.808,1342701403,user_group-2,0.008619,,{}
224,0.810,1342701403,user_group-3,0.008350,,{}
225,0.812,1342701403,user_group-2,0.009993,,{}
226,0.814,1342701403,user_group-2,0.009891,,{}
227,0.814,1342701403,user_group-1,0.009436,,{}
228,0.816,1342701403,user_group-2,0.009936,,{}
229,0.819,1342701403,user_group-2,0.010826,,{}
230,0.820,1342701403,user_group-3,0.011532,,{}
231,0.822,1342701403,user_group-3,0.012101,,{}
232,0.823,1342701403,user_group-2,0.010251,,{}
233,0.825,1342701403,user_group-1,0.010044,,{}
234,0.824,1342701403,user_group-2,0.010450,,{}
235,0.827,1342701403,user_group-3,0.007218,,{}
236,0.827,1342701403,user_group-2,0.007912,,{}
237,0.829,1342701403,user_group-3,0.007527,,{}
238,0.829,1342701403,user_group-2,0.013393,,{}
239,0.832,1342701403,user_group-2,0.009621,,{}
240,0.835,1342701403,user_group-2,0.010112,,{}
241,0.835,1342701403,user_group-3,0.008212,,{}
242,0.835,1342701403,user_group-1,0.010367,,{}
243,0.838,1342701403,user_group-3,0.008258,,{}
244,0.838,1342701403,user_group-2,0.010470,,{}
245,0.842,1342701403,user_group-2,0.012737,,{}
246,0.843,1342701403,user_group-3,0.007622,,{}
247,0.845,1342701403,user_group-2,0.012161,,{}
248,0.847,1342701403,user_group-2,0.012819,,{}
249,0.848,1342701403,user_group-1,0.012774,,{}
250,0.849,1342701403,user_group-3,0.010974,,{}
251,0.849,1342701403,user_group-2,0.011758,,{}
252,0.852,1342701403,user_group-3,0.008631,,{}
253,0.853,1342701403,user_group-2,0.010438,,{}
254,0.855,1342701403,user_group-2,0.009989,,{}
255,0.855,1342701403,user_group-3,0.005912,,{}
256,0.855,1342701403,user_group-1,0.007526,,{}
257,0.859,1342701403,user_group-2,0.011035,,{}
258,0.859,1342701403,user_group-3,0.007381,,{}
259,0.861,1342701403,user_group-3,0.006340,,{}
260,0.863,1342701403,user_group-2,0.010464,,{}
261,0.863,1342701403,user_group-1,0.007889,,{}
262,0.863,1342701403,user_group-2,0.008708,,{}
263,0.865,1342701403,user_group-2,0.015220,,{}
264,0.866,1342701403,user_group-3,0.006940,,{}
265,0.868,1342701403,user_group-2,0.008898,,{}
266,0.869,1342701403,user_group-1,0.005478,,{}
267,0.868,1342701403,user_group-3,0.007159,,{}
268,0.873,1342701403,user_group-2,0.009757,,{}
269,0.876,1342701403,user_group-2,0.013167,,{}
270,0.877,1342701403,user_group-3,0.010959,,{}
271,0.878,1342701403,user_group-2,0.013513,,{}
272,0.880,1342701403,user_group-2,0.012261,,{}
273,0.881,1342701403,user_group-1,0.011710,,{}
274,0.882,1342701403,user_group-2,0.008883,,{}
275,0.882,1342701403,user_group-3,0.013920,,{}
276,0.884,1342701403,user_group-2,0.007453,,{}
277,0.885,1342701403,user_group-3,0.008284,,{}
278,0.886,1342701403,user_group-2,0.007767,,{}
279,0.888,1342701403,user_group-2,0.008294,,{}
280,0.889,1342701403,user_group-1,0.008088,,{}
281,0.891,1342701403,user_group-2,0.008619,,{}
282,0.892,1342701403,user_group-3,0.009780,,{}
283,0.893,1342701403,user_group-2,0.008927,,{}
284,0.895,1342701403,user_group-2,0.008786,,{}
285,0.896,1342701403,user_group-3,0.011045,,{}
286,0.897,1342701403,user_group-1,0.008430,,{}
287,0.899,1342701403,user_group-2,0.010732,,{}
288,0.903,1342701403,user_group-3,0.010550,,{}
289,0.901,1342701403,user_group-2,0.010579,,{}
290,0.903,1342701403,user_group-2,0.010127,,{}
291,0.905,1342701403,user_group-3,0.008932,,{}
292,0.905,1342701403,user_group-2,0.010320,,{}
293,0.907,1342701403,user_group-1,0.009493,,{}
294,0.908,1342701403,user_group-2,0.008877,,{}
295,0.909,1342701403,user_group-3,0.006368,,{}
296,0.911,1342701403,user_group-2,0.008368,,{}
297,0.914,1342701403,user_group-2,0.010222,,{}
298,0.914,1342701403,user_group-3,0.008531,,{}
299,0.915,1342701403,user_group-2,0.009658,,{}
300,0.917,1342701403,user_group-1,0.010193,,{}
301,0.918,1342701403,user_group-2,0.010063,,{}
302,0.919,1342701403,user_group-3,0.009754,,{}
303,0.920,1342701403,user_group-2,0.008322,,{}
304,0.922,1342701403,user_group-3,0.007632,,{}
305,0.925,1342701403,user_group-2,0.011364,,{}
306,0.925,1342701403,user_group-1,0.008297,,{}
307,0.926,1342701403,user_group-2,0.011254,,{}
308,0.928,1342701403,user_group-3,0.008798,,{}
309,0.930,1342701403,user_group-2,0.010583,,{}
310,0.930,1342701403,user_group-3,0.008637,,{}
311,0.932,1342701403,user_group-1,0.006752,,{}
312,0.935,1342701403,user_group-2,0.008610,,{}
313,0.938,1342701403,user_group-2,0.011373,,{}
314,0.939,1342701403,user_group-1,0.006595,,{}
315,0.939,1342701403,user_group-2,0.020942,,{}
316,0.939,1342701403,user_group-3,0.008997,,{}
317,0.941,1342701403,user_group-2,0.010231,,{}
318,0.941,1342701403,user_group-3,0.013099,,{}
319,0.945,1342701403,user_group-1,0.005954,,{}
320,0.946,1342701403,user_group-2,0.008163,,{}
321,0.946,1342701403,user_group-3,0.006599,,{}
322,0.948,1342701403,user_group-2,0.007482,,{}
323,0.948,1342701403,user_group-3,0.007424,,{}
324,0.950,1342701403,user_group-1,0.004887,,{}
325,0.952,1342701403,user_group-2,0.005791,,{}
326,0.954,1342701403,user_group-2,0.014670,,{}
327,0.954,1342701403,user_group-3,0.008016,,{}
328,0.956,1342701403,user_group-2,0.020757,,{}
329,0.957,1342701403,user_group-3,0.008337,,{}
330,0.958,1342701403,user_group-2,0.009522,,{}
331,0.958,1342701403,user_group-1,0.008357,,{}
332,0.960,1342701403,user_group-2,0.008354,,{}
333,0.962,1342701403,user_group-3,0.008327,,{}
334,0.962,1342701403,user_group-2,0.008343,,{}
335,0.965,1342701403,user_group-2,0.009550,,{}
336,0.966,1342701403,user_group-3,0.009376,,{}
337,0.968,1342701403,user_group-2,0.010629,,{}
338,0.970,1342701403,user_group-1,0.011687,,{}
339,0.972,1342701403,user_group-2,0.011810,,{}
340,0.974,1342701403,user_group-3,0.011374,,{}
341,0.976,1342701403,user_group-3,0.009893,,{}
342,0.978,1342701403,user_group-2,0.015572,,{}
343,0.979,1342701403,user_group-2,0.013292,,{}
344,0.980,1342701403,user_group-1,0.009873,,{}
345,0.980,1342701403,user_group-2,0.011365,,{}
346,0.982,1342701403,user_group-3,0.005522,,{}
347,0.982,1342701403,user_group-2,0.010195,,{}
348,0.984,1342701403,user_group-3,0.010571,,{}
349,0.985,1342701403,user_group-2,0.007219,,{}
350,0.986,1342701403,user_group-1,0.006583,,{}
351,0.988,1342701403,user_group-2,0.009391,,{}
352,0.992,1342701403,user_group-2,0.011914,,{}
353,0.993,1342701403,user_group-2,0.011220,,{}
354,0.995,1342701403,user_group-2,0.010551,,{}
355,0.996,1342701403,user_group-3,0.014369,,{}
356,0.997,1342701403,user_group-1,0.010192,,{}
357,0.998,1342701403,user_group-3,0.013376,,{}
358,1.000,1342701403,user_group-1,0.222520,,{}
359,1.003,1342701403,user_group-2,0.011038,,{}
360,1.004,1342701403,user_group-2,0.016005,,{}
361,1.005,1342701403,user_group-3,0.008765,,{}
362,1.006,1342701403,user_group-2,0.012315,,{}
363,1.007,1342701403,user_group-1,0.010154,,{}
364,1.009,1342701403,user_group-3,0.011206,,{}
365,1.010,1342701403,user_group-1,0.009307,,{}
366,1.008,1342701403,user_group-2,0.012853,,{}
367,1.012,1342701403,user_group-3,0.006888,,{}
368,1.016,1342701403,user_group-2,0.013345,,{}
369,1.017,1342701403,user_group-1,0.010506,,{}
370,1.020,1342701403,user_group-2,0.015465,,{}
371,1.020,1342701403,user_group-1,0.010019,,{}
372,1.021,1342701403,user_group-3,0.011812,,{}
373,1.022,1342701403,user_group-2,0.016066,,{}
374,1.024,1342701403,user_group-2,0.015610,,{}
375,1.026,1342701403,user_group-3,0.014405,,{}
376,1.027,1342701403,user_group-1,0.009247,,{}
377,1.030,1342701403,user_group-2,0.013265,,{}
378,1.031,1342701403,user_group-1,0.011358,,{}
379,1.033,1342701403,user_group-2,0.012830,,{}
380,1.034,1342701403,user_group-3,0.012754,,{}
381,1.036,1342701403,user_group-2,0.013120,,{}
382,1.037,1342701403,user_group-3,0.010851,,{}
383,1.040,1342701403,user_group-1,0.013448,,{}
384,1.042,1342701403,user_group-2,0.017505,,{}
385,1.044,1342701403,user_group-2,0.014311,,{}
386,1.045,1342701403,user_group-1,0.013582,,{}
387,1.047,1342701403,user_group-2,0.013980,,{}
388,1.047,1342701403,user_group-3,0.013274,,{}
389,1.050,1342701403,user_group-3,0.012330,,{}
390,1.051,1342701403,user_group-1,0.010734,,{}
391,1.053,1342701403,user_group-2,0.011145,,{}
392,1.055,1342701403,user_group-2,0.011063,,{}
393,1.058,1342701403,user_group-1,0.012817,,{}
394,1.060,1342701403,user_group-2,0.012853,,{}
395,1.062,1342701403,user_group-3,0.014171,,{}
396,1.064,1342701403,user_group-3,0.014276,,{}
397,1.064,1342701403,user_group-1,0.013303,,{}
398,1.066,1342701403,user_group-2,0.013138,,{}
399,1.068,1342701403,user_group-2,0.012435,,{}
400,1.069,1342701403,user_group-1,0.010933,,{}
401,1.069,1342701403,user_group-2,0.009726,,{}
402,1.071,1342701403,user_group-3,0.007111,,{}
403,1.072,1342701403,user_group-1,0.008094,,{}
404,1.075,1342701403,user_group-3,0.012993,,{}
405,1.075,1342701403,user_group-2,0.009129,,{}
406,1.076,1342701403,user_group-2,0.008668,,{}
407,1.078,1342701403,user_group-1,0.009675,,{}
408,1.079,1342701403,user_group-2,0.009285,,{}
409,1.081,1342701403,user_group-1,0.008635,,{}
410,1.081,1342701403,user_group-3,0.009766,,{}
411,1.084,1342701403,user_group-2,0.008454,,{}
412,1.084,1342701403,user_group-3,0.008722,,{}
413,1.087,1342701403,user_group-2,0.010582,,{}
414,1.089,1342701403,user_group-2,0.010685,,{}
415,1.090,1342701403,user_group-1,0.011182,,{}
416,1.091,1342701403,user_group-1,0.010233,,{}
417,1.093,1342701403,user_group-3,0.012179,,{}
418,1.094,1342701403,user_group-2,0.010579,,{}
419,1.096,1342701403,user_group-3,0.012109,,{}
420,1.097,1342701404,user_group-2,0.009689,,{}
421,1.100,1342701404,user_group-2,0.010314,,{}
422,1.101,1342701404,user_group-1,0.011181,,{}
423,1.103,1342701404,user_group-3,0.009374,,{}
424,1.103,1342701404,user_group-1,0.011828,,{}
425,1.105,1342701404,user_group-3,0.009740,,{}
426,1.107,1342701404,user_group-2,0.012290,,{}
427,1.109,1342701404,user_group-2,0.012119,,{}
428,1.110,1342701404,user_group-1,0.009118,,{}
429,1.110,1342701404,user_group-2,0.010751,,{}
430,1.111,1342701404,user_group-3,0.008428,,{}
431,1.113,1342701404,user_group-1,0.009746,,{}
432,1.116,1342701404,user_group-3,0.010144,,{}
433,1.115,1342701404,user_group-2,0.008860,,{}
434,1.118,1342701404,user_group-2,0.009421,,{}
435,1.118,1342701404,user_group-1,0.008438,,{}
436,1.121,1342701404,user_group-2,0.010732,,{}
437,1.122,1342701404,user_group-3,0.010908,,{}
438,1.123,1342701404,user_group-1,0.010210,,{}
439,1.127,1342701404,user_group-2,0.011187,,{}
440,1.127,1342701404,user_group-3,0.011720,,{}
441,1.129,1342701404,user_group-2,0.010755,,{}
442,1.130,1342701404,user_group-1,0.011511,,{}
443,1.132,1342701404,user_group-2,0.010480,,{}
444,1.132,1342701404,user_group-3,0.010353,,{}
445,1.136,1342701404,user_group-2,0.008955,,{}
446,1.134,1342701404,user_group-1,0.011008,,{}
447,1.138,1342701404,user_group-3,0.010889,,{}
448,1.140,1342701404,user_group-2,0.010972,,{}
449,1.142,1342701404,user_group-1,0.012390,,{}
450,1.144,1342701404,user_group-2,0.012071,,{}
451,1.145,1342701404,user_group-3,0.012666,,{}
452,1.147,1342701404,user_group-1,0.012877,,{}
453,1.150,1342701404,user_group-2,0.014363,,{}
454,1.151,1342701404,user_group-3,0.012964,,{}
455,1.154,1342701404,user_group-2,0.013730,,{}
456,1.155,1342701404,user_group-1,0.012142,,{}
457,1.156,1342701404,user_group-2,0.012441,,{}
458,1.157,1342701404,user_group-3,0.011929,,{}
459,1.159,1342701404,user_group-1,0.012001,,{}
460,1.161,1342701404,user_group-2,0.010738,,{}
461,1.164,1342701404,user_group-3,0.012146,,{}
462,1.165,1342701404,user_group-2,0.010709,,{}
463,1.167,1342701404,user_group-1,0.012311,,{}
464,1.168,1342701404,user_group-3,0.010474,,{}
465,1.169,1342701404,user_group-2,0.012543,,{}
466,1.171,1342701404,user_group-2,0.010001,,{}
467,1.171,1342701404,user_group-1,0.011169,,{}
468,1.173,1342701404,user_group-3,0.009787,,{}
469,1.174,1342701404,user_group-2,0.009212,,{}
470,1.176,1342701404,user_group-1,0.009175,,{}
471,1.179,1342701404,user_group-3,0.011779,,{}
472,1.181,1342701404,user_group-2,0.011679,,{}
473,1.182,1342701404,user_group-1,0.011387,,{}
474,1.182,1342701404,user_group-2,0.011495,,{}
475,1.185,1342701404,user_group-2,0.010703,,{}
476,1.190,1342701404,user_group-3,0.016424,,{}
477,1.191,1342701404,user_group-1,0.014765,,{}
478,1.193,1342701404,user_group-3,0.013483,,{}
479,1.195,1342701404,user_group-2,0.013816,,{}
480,1.197,1342701404,user_group-1,0.014651,,{}
481,1.198,1342701404,user_group-2,0.015396,,{}
482,1.200,1342701404,user_group-2,0.015126,,{}
483,1.200,1342701404,user_group-3,0.010571,,{}
484,1.202,1342701404,user_group-1,0.010997,,{}
485,1.204,1342701404,user_group-3,0.010928,,{}
486,1.209,1342701404,user_group-2,0.013966,,{}
487,1.211,1342701404,user_group-2,0.011469,,{}
488,1.213,1342701404,user_group-2,0.015397,,{}
489,1.213,1342701404,user_group-1,0.016592,,{}
490,1.213,1342701404,user_group-3,0.012953,,{}
491,1.216,1342701404,user_group-1,0.013893,,{}
492,1.218,1342701404,user_group-3,0.013649,,{}
493,1.219,1342701404,user_group-2,0.010208,,{}
494,1.222,1342701404,user_group-1,0.008651,,{}
495,1.223,1342701404,user_group-2,0.010041,,{}
496,1.226,1342701404,user_group-3,0.012560,,{}
497,1.227,1342701404,user_group-2,0.015258,,{}
498,1.229,1342701404,user_group-1,0.012549,,{}
499,1.229,1342701404,user_group-3,0.011718,,{}
500,1.231,1342701404,user_group-2,0.012485,,{}
501,1.233,1342701404,user_group-1,0.010855,,{}
502,1.237,1342701404,user_group-2,0.013324,,{}
503,1.237,1342701404,user_group-3,0.010812,,{}
504,1.240,1342701404,user_group-2,0.013551,,{}
505,1.241,1342701404,user_group-1,0.012695,,{}
506,1.243,1342701404,user_group-3,0.013797,,{}
507,1.244,1342701404,user_group-2,0.012277,,{}
508,1.245,1342701404,user_group-1,0.012383,,{}
509,1.248,1342701404,user_group-2,0.011376,,{}
510,1.249,1342701404,user_group-3,0.012027,,{}
511,1.251,1342701404,user_group-2,0.010434,,{}
512,1.252,1342701404,user_group-1,0.010225,,{}
513,1.253,1342701404,user_group-3,0.010063,,{}
514,1.255,1342701404,user_group-2,0.010814,,{}
515,1.257,1342701404,user_group-1,0.011201,,{}
516,1.258,1342701404,user_group-2,0.009954,,{}
517,1.260,1342701404,user_group-3,0.011185,,{}
518,1.261,1342701404,user_group-2,0.010408,,{}
519,1.263,1342701404,user_group-1,0.011001,,{}
520,1.265,1342701404,user_group-3,0.011933,,{}
521,1.268,1342701404,user_group-1,0.011424,,{}
522,1.270,1342701404,user_group-2,0.014801,,{}
523,1.272,1342701404,user_group-3,0.012196,,{}
524,1.275,1342701404,user_group-2,0.013662,,{}
525,1.276,1342701404,user_group-1,0.013330,,{}
526,1.277,1342701404,user_group-2,0.018876,,{}
527,1.279,1342701404,user_group-3,0.013521,,{}
528,1.282,1342701404,user_group-1,0.013730,,{}
529,1.284,1342701404,user_group-2,0.013983,,{}
530,1.286,1342701404,user_group-3,0.013682,,{}
531,1.288,1342701404,user_group-2,0.013283,,{}
532,1.290,1342701404,user_group-1,0.014374,,{}
533,1.294,1342701404,user_group-2,0.016942,,{}
534,1.296,1342701404,user_group-3,0.016616,,{}
535,1.298,1342701404,user_group-1,0.016081,,{}
536,1.302,1342701404,user_group-3,0.015549,,{}
537,1.301,1342701404,user_group-2,0.017084,,{}
538,1.304,1342701404,user_group-1,0.013867,,{}
